unique_num,campain_code,customer_code,customer_name,brand_code,brand_name,pro_code,pro_name,encrypt_procode,decrypt_procode,url
55,26_1_1,26,동아제약,1,파티온,1,4.아쿠아 바이옴 수딩 앰플 30ml,MTQ3MDU4NQ,1470585,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDU4NQ&aid=26_1_1_[DATE]&mid=TMS&rid=[SEQ]
55,26_1_1,26,동아제약,1,파티온,1,5. 아쿠아 바이옴 카밍 크림 50ml,MTQ3MDU4NQ,1470585,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDU4NQ&aid=26_1_1_[DATE]&mid=TMS&rid=[SEQ]
55,26_1_1,26,동아제약,1,파티온,1,6. 콜라겐 일주일 체험팩  (더블 이펙트 퍼밍 콜라겐 7매),MTQ3MDU4NQ,1470585,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDU4NQ&aid=26_1_1_[DATE]&mid=TMS&rid=[SEQ]
55,26_1_1,26,동아제약,1,파티온,1,7. 미네랄 일주일 체험팩  (더블 이펙트 리페어 미네랄 7매,MTQ3MDU4NQ,1470585,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDU4NQ&aid=26_1_1_[DATE]&mid=TMS&rid=[SEQ]
55,26_1_1,26,동아제약,1,파티온,1,8. 프로바이오틱 일주일 체험팩  (더블 이펙트 카밍 프로바이오틱 7매),MTQ3MDU4NQ,1470585,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDU4NQ&aid=26_1_1_[DATE]&mid=TMS&rid=[SEQ]
49,27_1_1,27,셀트리온,1,한스킨,1,"클렌징폼&블랙헤드[BHA/PHA 택1] + 사은품(해면스펀지, 실리콘브러쉬)",MTQ3MDU3NA,1470574,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDU3NA&aid=27_1_1_[DATE]&mid=TMS&rid=[SEQ]
49,27_1_2,27,셀트리온,1,한스킨,2,"클렌징오일&블랙헤드[AHA/BHA/PHA 중 택1] + 사은품(해면스펀지, 실리콘브러쉬)",MTQ3MDU5NQ,1470575,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDU5NQ&aid=27_1_2_[DATE]&mid=TMS&rid=[SEQ]
49,27_1_3,27,셀트리온,1,한스킨,3,"클렌징오일&블랙헤드[AHA/BHA/PHA 동일제품 1+1], 사은품(고양이 세안밴드)",MTQ3MDU5Ng,1470576,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDU5Ng&aid=27_1_3_[DATE]&mid=TMS&rid=[SEQ]
51,28_1_1,28,알로이비즈,1,LG프라엘,1,LG 프라엘 플러스V 5종 풀패키지,MTQ3MDU4NA,1470584,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDU4NA&aid=28_1_1_[DATE]&mid=TMS&rid=[SEQ]
55,29_1_1,29,동아제약,1,파티온,1,1.노스캄 리페어 라인 (선택 2종),MTQ3MDU4NQ,1470585,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDU4NQ&aid=29_1_1_[DATE]&mid=TMS&rid=[SEQ]
55,29_1_2,29,동아제약,1,파티온,2,2.아쿠아 바이옴 라인 (선택 3종),MTQ3MDU5OA,1470598,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDU5OA&aid=29_1_2_[DATE]&mid=TMS&rid=[SEQ]
55,29_1_3,29,동아제약,1,파티온,3,3.더블 이펙트 라인 (일주일 체험팩 7매) (선택 3종),MTQ3MDU5OQ,1470599,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDU5OQ&aid=29_1_3_[DATE]&mid=TMS&rid=[SEQ]
56,30_1_1,30,매일유업,1,셀렉스,1,셀렉스 매일 마시는 프로틴 (14입),MTQ3MDU4Nw,1470587,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDU4Nw&aid=30_1_1_[DATE]&mid=TMS&rid=[SEQ]
57,30_2_1,30,매일유업,2,바리스타룰스,1,바리스타룰스 디카페인 라떼 325ML (10개),MTQ3MDU4OA,1470588,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDU4OA&aid=30_2_1_[DATE]&mid=TMS&rid=[SEQ]
